datetime,symbol,hour_open,hour_high,hour_low,hour_close,hour_volume,market_period,day_progress,hour_envelope_top,hour_envelope_bot,hour_pldot,hour_oneone_high,hour_oneone_low,hour_z1b,hour_z2b,hour_z5t,hour_z6t
2024-08-29 11:00:00,AAPL,229.25,230.39,229.16,229.98,263178,morning_session,0.23,230.51,229.04,0.0032,230.45,229.1,2.05,0.74,0.66,1.29
2024-08-29 12:00:00,AAPL,229.4,230.6,226.49,226.49,555893,lunch_session,0.38,231.01,226.08,-0.0127,230.81,226.28,0.0,7.4,6.58,4.32
2024-08-29 13:00:00,AAPL,230.37,231.66,228.88,231.57,10330873,lunch_session,0.54,231.94,228.6,0.0052,231.8,228.74,6.72,0.16,4.16,2.92
2024-08-29 14:00:00,AAPL,231.58,232.72,230.31,232.37,8214967,afternoon_session,0.69,232.97,230.07,0.0034,232.85,230.19,5.15,0.64,2.73,2.54
2024-08-29 15:00:00,AAPL,232.34,232.92,231.49,231.68,5168679,afternoon_session,0.85,233.06,231.35,-0.0028,232.99,231.42,0.47,2.23,1.68,1.5
2024-08-29 16:00:00,AAPL,231.67,232.71,231.6,232.54,4906789,market_close,1.0,232.82,231.49,0.0038,232.77,231.54,2.35,0.31,1.23,1.17
2024-08-29 17:00:00,AAPL,232.53,232.58,231.34,231.74,3802664,market_close,1.0,232.7,231.22,-0.0034,232.64,231.28,1.0,1.51,0.7,1.3
2024-08-29 18:00:00,AAPL,231.75,231.75,229.85,230.45,4884563,market_close,1.0,231.94,229.66,-0.0056,231.84,229.76,1.5,2.34,1.12,2.0
2024-08-29 19:00:00,AAPL,230.43,230.78,229.33,229.83,6870026,market_close,1.0,230.92,229.18,-0.0026,230.85,229.26,1.25,1.71,0.72,1.52
2024-08-29 20:00:00,AAPL,229.79,230.25,229.3,230.25,737168,market_close,1.0,230.34,229.2,0.002,230.3,229.25,2.37,0.0,1.52,1.0
2024-08-29 21:00:00,AAPL,230.24,230.34,229.79,230.33,231015,market_close,1.0,230.39,229.74,0.0004,230.37,229.76,1.35,0.02,0.85,0.58
2024-08-29 22:00:00,AAPL,230.33,230.33,229.88,230.1,52395,market_close,1.0,230.38,229.83,-0.001,230.35,229.86,0.55,0.41,0.02,0.47
2024-08-29 23:00:00,AAPL,230.02,230.3,230.0,230.29,23253,market_close,1.0,230.33,229.97,0.0012,230.32,229.98,0.72,0.02,0.45,0.32
2024-08-30 08:00:00,AAPL,230.55,231.09,230.55,230.64,25870,morning_session,0.0,231.14,230.5,0.0004,231.12,230.52,0.22,0.81,0.58,0.57
2024-08-30 09:00:00,AAPL,230.68,230.89,230.64,230.89,13130,morning_session,0.0,230.92,230.61,0.0009,230.9,230.63,0.62,0.0,0.4,0.26
2024-08-30 10:00:00,AAPL,230.85,231.29,230.8,231.27,28113,morning_session,0.08,231.34,230.75,0.0018,231.31,230.78,1.17,0.04,0.72,0.51
2024-08-30 11:00:00,AAPL,231.29,231.29,230.91,230.99,36248,morning_session,0.23,231.33,230.87,-0.0013,231.31,230.89,0.2,0.54,0.35,0.4
2024-08-30 12:00:00,AAPL,231.3,231.75,229.88,230.6,238413,lunch_session,0.38,231.94,229.69,-0.003,231.84,229.79,1.8,2.07,0.68,1.96
2024-08-30 13:00:00,AAPL,230.67,230.84,228.81,229.07,5556989,lunch_session,0.54,231.04,228.61,-0.0069,230.94,228.71,0.65,3.19,2.42,2.13
2024-08-30 14:00:00,AAPL,229.1,230.01,228.54,228.69,5542681,afternoon_session,0.69,230.16,228.39,-0.0018,230.08,228.47,0.37,2.38,1.87,1.54
2024-08-30 15:00:00,AAPL,228.7,229.0,227.54,228.62,4336978,afternoon_session,0.85,229.15,227.4,-0.0003,229.07,227.47,2.69,0.68,1.11,1.53
2024-08-30 16:00:00,AAPL,228.61,228.88,227.48,228.36,3015780,market_close,1.0,229.01,227.34,-0.0011,228.94,227.41,2.2,0.93,0.58,1.46
2024-08-30 17:00:00,AAPL,228.37,228.72,227.68,227.76,2088391,market_close,1.0,228.82,227.58,-0.0027,228.77,227.63,0.2,1.73,1.41,1.09
2024-08-30 18:00:00,AAPL,227.77,228.69,227.66,228.56,2805025,market_close,1.0,228.79,227.56,0.0035,228.74,227.61,2.25,0.23,1.23,1.08
2024-08-30 19:00:00,AAPL,228.56,229.85,228.24,228.86,8804170,market_close,1.0,230.01,228.08,0.0013,229.93,228.16,1.55,1.78,0.59,1.69
2024-08-30 20:00:00,AAPL,229.0,229.23,228.65,228.98,1628116,market_close,1.0,229.29,228.59,-0.0001,229.26,228.62,0.83,0.45,0.13,0.61
2024-08-30 21:00:00,AAPL,229.0,229.16,229.0,229.15,23673,market_close,1.0,229.18,228.98,0.0007,229.17,228.99,0.38,0.02,0.22,0.17
2024-08-30 22:00:00,AAPL,229.09,229.15,229.0,229.15,16006,market_close,1.0,229.17,228.98,0.0003,229.16,228.99,0.38,0.0,0.24,0.16
2024-08-30 23:00:00,AAPL,229.14,229.2,229.04,229.11,14159,market_close,1.0,229.21,229.03,-0.0001,229.21,229.03,0.17,0.16,0.03,0.16
